video_id,start_time,timestamp,text,link
pLPYnS_K89Y,808,00:13:28 --> 00:13:33,"собственно, самое главное есть. Э, ну",https://youtu.be/pLPYnS_K89Y?t=808
pLPYnS_K89Y,811,00:13:31 --> 00:13:35,"они, к сожалению, все эти проблемы в нас",https://youtu.be/pLPYnS_K89Y?t=811
pLPYnS_K89Y,813,00:13:33 --> 00:13:37,"прошиты, потому что мы не предназначены",https://youtu.be/pLPYnS_K89Y?t=813
pLPYnS_K89Y,815,00:13:35 --> 00:13:39,жить такими здоровенными коллективами.,https://youtu.be/pLPYnS_K89Y?t=815
pLPYnS_K89Y,817,00:13:37 --> 00:13:41,"Мы предназначены жить семьёй. Ну,",https://youtu.be/pLPYnS_K89Y?t=817
pLPYnS_K89Y,819,00:13:39 --> 00:13:43,"семейные ценности - это не фигура речи,",https://youtu.be/pLPYnS_K89Y?t=819
pLPYnS_K89Y,821,00:13:41 --> 00:13:45,"это реальность. То есть, э, со времён,",https://youtu.be/pLPYnS_K89Y?t=821
pLPYnS_K89Y,823,00:13:43 --> 00:13:47,"ну, там даже не австролопитеков, а там",https://youtu.be/pLPYnS_K89Y?t=823
pLPYnS_K89Y,825,00:13:45 --> 00:13:49,про консулов и раньше мы жили маленькими,https://youtu.be/pLPYnS_K89Y?t=825
pLPYnS_K89Y,827,00:13:47 --> 00:13:51,"семьями. Папа, мама, детишки, ну, там",https://youtu.be/pLPYnS_K89Y?t=827
pLPYnS_K89Y,829,00:13:49 --> 00:13:52,"несколькох семей вместе, да, вот на",https://youtu.be/pLPYnS_K89Y?t=829
pLPYnS_K89Y,831,00:13:51 --> 00:13:56,"какой-то там делянке там, не знаю, в 20",https://youtu.be/pLPYnS_K89Y?t=831
pLPYnS_K89Y,832,00:13:52 --> 00:13:57,"км, там, 30 км. А соседи бог знает где.",https://youtu.be/pLPYnS_K89Y?t=832
pLPYnS_K89Y,836,00:13:56 --> 00:14:00,"Ну, иногда там с ними можно там, не",https://youtu.be/pLPYnS_K89Y?t=836
pLPYnS_K89Y,837,00:13:57 --> 00:14:02,"знаю, невестами обменяться. И мы в таком",https://youtu.be/pLPYnS_K89Y?t=837
pLPYnS_K89Y,840,00:14:00 --> 00:14:03,"режиме были вплоть до неолита. Да, и",https://youtu.be/pLPYnS_K89Y?t=840
pLPYnS_K89Y,842,00:14:02 --> 00:14:06,"ранее неолит тоже, по большому счёту то",https://youtu.be/pLPYnS_K89Y?t=842
pLPYnS_K89Y,843,00:14:03 --> 00:14:08,же самое всё было. То есть у нас жизнь,https://youtu.be/pLPYnS_K89Y?t=843
pLPYnS_K89Y,846,00:14:06 --> 00:14:11,"большими толпами, где вот вечный такой",https://youtu.be/pLPYnS_K89Y?t=846
pLPYnS_K89Y,848,00:14:08 --> 00:14:13,"гонка какая-то, да, и мандраж. Просто",https://youtu.be/pLPYnS_K89Y?t=848
pLPYnS_K89Y,851,00:14:11 --> 00:14:15,"каждый день видим чужих людей. Это, ну,",https://youtu.be/pLPYnS_K89Y?t=851
pLPYnS_K89Y,853,00:14:13 --> 00:14:16,"дай бог, там, не знаю, 5-7.000 тысяч",https://youtu.be/pLPYnS_K89Y?t=853
pLPYnS_K89Y,855,00:14:15 --> 00:14:18,"лет. Ну, там где-нибудь на Ближнем",https://youtu.be/pLPYnS_K89Y?t=855
pLPYnS_K89Y,856,00:14:16 --> 00:14:21,"Востоке, может, семь, может даже и",https://youtu.be/pLPYnS_K89Y?t=856
pLPYnS_K89Y,858,00:14:18 --> 00:14:23,"побольше, а у нас и поменьше, на самом",https://youtu.be/pLPYnS_K89Y?t=858
pLPYnS_K89Y,861,00:14:21 --> 00:14:25,"деле. Ну, и отсюда как бы возникают все",https://youtu.be/pLPYnS_K89Y?t=861
pLPYnS_K89Y,863,00:14:23 --> 00:14:27,проблемы. То есть древние люди не могли,https://youtu.be/pLPYnS_K89Y?t=863
pLPYnS_K89Y,865,00:14:25 --> 00:14:29,быть тупыми. Они не могли себе позволить,https://youtu.be/pLPYnS_K89Y?t=865
pLPYnS_K89Y,867,00:14:27 --> 00:14:31,быть тупыми. Вот. Потому что он выживал,https://youtu.be/pLPYnS_K89Y?t=867
pLPYnS_K89Y,869,00:14:29 --> 00:14:32,"за счёт собственного интеллекта. Ну,",https://youtu.be/pLPYnS_K89Y?t=869
pLPYnS_K89Y,871,00:14:31 --> 00:14:35,"допустим, у их там семья, не знаю, там",https://youtu.be/pLPYnS_K89Y?t=871
pLPYnS_K89Y,872,00:14:32 --> 00:14:38,10 человек. И если он лично сейчас,https://youtu.be/pLPYnS_K89Y?t=872
pLPYnS_K89Y,875,00:14:35 --> 00:14:39,"затупит, помрут все. Вот. Ну, он-то",https://youtu.be/pLPYnS_K89Y?t=875
pLPYnS_K89Y,878,00:14:38 --> 00:14:41,"лично точно, да, и скорее всего все",https://youtu.be/pLPYnS_K89Y?t=878
pLPYnS_K89Y,879,00:14:39 --> 00:14:44,остальные тоже. Поэтому у нас была,https://youtu.be/pLPYnS_K89Y?t=879
pLPYnS_K89Y,881,00:14:41 --> 00:14:46,страшнейшая эволюция мозга. Мы с каждым,https://youtu.be/pLPYnS_K89Y?t=881
pLPYnS_K89Y,884,00:14:44 --> 00:14:49,поколением станолись только умнее. Все,https://youtu.be/pLPYnS_K89Y?t=884
pLPYnS_K89Y,886,00:14:46 --> 00:14:51,"тупори вымирали, интеллектуалы выживали.",https://youtu.be/pLPYnS_K89Y?t=886
pLPYnS_K89Y,889,00:14:49 --> 00:14:53,Вот. А теперь у нас чуть ли не обратная,https://youtu.be/pLPYnS_K89Y?t=889
pLPYnS_K89Y,891,00:14:51 --> 00:14:55,ситуация. Ээ мы можем себе позволить,https://youtu.be/pLPYnS_K89Y?t=891
pLPYnS_K89Y,893,00:14:53 --> 00:14:57,быть тупыми. Вот. И то же самое с,https://youtu.be/pLPYnS_K89Y?t=893
pLPYnS_K89Y,895,00:14:55 --> 00:14:59,"жадностью. Первобытные люди, вот самые",https://youtu.be/pLPYnS_K89Y?t=895
pLPYnS_K89Y,897,00:14:57 --> 00:15:01,"такие охотники-собиратели, они не могут",https://youtu.be/pLPYnS_K89Y?t=897
pLPYnS_K89Y,899,00:14:59 --> 00:15:02,"быть жадными, им, ну, у них понятия",https://youtu.be/pLPYnS_K89Y?t=899
pLPYnS_K89Y,901,00:15:01 --> 00:15:05,"такого нету. То есть, ну, вот если вы",https://youtu.be/pLPYnS_K89Y?t=901
pLPYnS_K89Y,902,00:15:02 --> 00:15:07,"живёте там, э, папа, мама, детишки,",https://youtu.be/pLPYnS_K89Y?t=902
pLPYnS_K89Y,905,00:15:05 --> 00:15:09,"опять же, какая жадность, да? То есть у",https://youtu.be/pLPYnS_K89Y?t=905
pLPYnS_K89Y,907,00:15:07 --> 00:15:12,"меня есть моя палка-копалка, у меня есть",https://youtu.be/pLPYnS_K89Y?t=907
pLPYnS_K89Y,909,00:15:09 --> 00:15:13,"мой там бумеранг какой-нибудь, копьё,",https://youtu.be/pLPYnS_K89Y?t=909
pLPYnS_K89Y,912,00:15:12 --> 00:15:15,"что там ещё, какой-нибудь нож",https://youtu.be/pLPYnS_K89Y?t=912
pLPYnS_K89Y,913,00:15:13 --> 00:15:17,вкладышевый. Набедреная повязка даже не,https://youtu.be/pLPYnS_K89Y?t=913
pLPYnS_K89Y,915,00:15:15 --> 00:15:20,"обязательно, в принципе. Смысл жадности",https://youtu.be/pLPYnS_K89Y?t=915
pLPYnS_K89Y,917,00:15:17 --> 00:15:22,"какой? Если это украшение, ну либо я его",https://youtu.be/pLPYnS_K89Y?t=917
pLPYnS_K89Y,920,00:15:20 --> 00:15:24,"сам себе сделал и тогда, ну, в чём",https://youtu.be/pLPYnS_K89Y?t=920
pLPYnS_K89Y,922,00:15:22 --> 00:15:26,"жадность, я сделал и сделал, как бы, да,",https://youtu.be/pLPYnS_K89Y?t=922
pLPYnS_K89Y,924,00:15:24 --> 00:15:28,"оно всё из подручных материалов, всё",https://youtu.be/pLPYnS_K89Y?t=924
pLPYnS_K89Y,926,00:15:26 --> 00:15:29,легко заменимое. Но если это что-то,https://youtu.be/pLPYnS_K89Y?t=926
pLPYnS_K89Y,928,00:15:28 --> 00:15:32,"сложное, скорее всего, оно будет",https://youtu.be/pLPYnS_K89Y?t=928
pLPYnS_K89Y,929,00:15:29 --> 00:15:34,"наделено сакральным смыслом, духами, и",https://youtu.be/pLPYnS_K89Y?t=929
pLPYnS_K89Y,932,00:15:32 --> 00:15:34,"тогда никто не не позарится. Вот,",https://youtu.be/pLPYnS_K89Y?t=932
pLPYnS_K89Y,934,00:15:34 --> 00:15:36,"допустим, у меня есть какой-нибуд",https://youtu.be/pLPYnS_K89Y?t=934
pLPYnS_K89Y,934,00:15:34 --> 00:15:38,"офигенный вампу, сделанный там, не знаю,",https://youtu.be/pLPYnS_K89Y?t=934
pLPYnS_K89Y,936,00:15:36 --> 00:15:39,"из иголодикообраза, там ракушек, каури,",https://youtu.be/pLPYnS_K89Y?t=936
pLPYnS_K89Y,938,00:15:38 --> 00:15:41,"там неважно чего, там, оленех, зубов, но",https://youtu.be/pLPYnS_K89Y?t=938
pLPYnS_K89Y,939,00:15:39 --> 00:15:44,"никто не захочет этот вампум, потому что",https://youtu.be/pLPYnS_K89Y?t=939
pLPYnS_K89Y,941,00:15:41 --> 00:15:46,"в нём живут мои духи, а нафиг кому мои",https://youtu.be/pLPYnS_K89Y?t=941
pLPYnS_K89Y,944,00:15:44 --> 00:15:49,"духи нужны. То есть если он заимеет, мои",https://youtu.be/pLPYnS_K89Y?t=944
pLPYnS_K89Y,946,00:15:46 --> 00:15:51,духи его порвут просто. Вот я также не,https://youtu.be/pLPYnS_K89Y?t=946
pLPYnS_K89Y,949,00:15:49 --> 00:15:53,"буду хотеть там чей-то чужой лампум, что",https://youtu.be/pLPYnS_K89Y?t=949
pLPYnS_K89Y,951,00:15:51 --> 00:15:55,"вот там, да, красный акулизуб, допустим.",https://youtu.be/pLPYnS_K89Y?t=951
pLPYnS_K89Y,953,00:15:53 --> 00:15:57,Вот. Ну как бы я вот как цезонный,https://youtu.be/pLPYnS_K89Y?t=953
pLPYnS_K89Y,955,00:15:55 --> 00:16:00,"человек, да, там прикольно, а если я",https://youtu.be/pLPYnS_K89Y?t=955
pLPYnS_K89Y,957,00:15:57 --> 00:16:02,"дикий человек, это акулизуб, ээ, в нём",https://youtu.be/pLPYnS_K89Y?t=957
pLPYnS_K89Y,960,00:16:00 --> 00:16:04,"же чужой дух. Если я его себе возьму, он",https://youtu.be/pLPYnS_K89Y?t=960
pLPYnS_K89Y,962,00:16:02 --> 00:16:05,же меня задолбает вообще. Нафиг мне это,https://youtu.be/pLPYnS_K89Y?t=962
pLPYnS_K89Y,964,00:16:04 --> 00:16:07,надо? Поэтому полуфабрикаты могут,https://youtu.be/pLPYnS_K89Y?t=964
pLPYnS_K89Y,965,00:16:05 --> 00:16:08,"обмениваться, а готовые изделия вот",https://youtu.be/pLPYnS_K89Y?t=965
pLPYnS_K89Y,967,00:16:07 --> 00:16:09,"такие вот сакральные, да, они",https://youtu.be/pLPYnS_K89Y?t=967
pLPYnS_K89Y,968,00:16:08 --> 00:16:12,практически нереально. Там чуринга,https://youtu.be/pLPYnS_K89Y?t=968
pLPYnS_K89Y,969,00:16:09 --> 00:16:13,какая-нибуд чужая нафиг не нужна. А,https://youtu.be/pLPYnS_K89Y?t=969
pLPYnS_K89Y,972,00:16:12 --> 00:16:15,когда мы живём уже большими,https://youtu.be/pLPYnS_K89Y?t=972
pLPYnS_K89Y,973,00:16:13 --> 00:16:18,"коллективами, вот эта сакральность",https://youtu.be/pLPYnS_K89Y?t=973
pLPYnS_K89Y,975,00:16:15 --> 00:16:20,"пропадает, и я уже могу возжелать как бы",https://youtu.be/pLPYnS_K89Y?t=975
pLPYnS_K89Y,978,00:16:18 --> 00:16:21,"чужого. Вот. Потому что у него амбар, у",https://youtu.be/pLPYnS_K89Y?t=978
pLPYnS_K89Y,980,00:16:20 --> 00:16:23,"меня амбар, а у него больше, блин, и у",https://youtu.be/pLPYnS_K89Y?t=980
pLPYnS_K89Y,981,00:16:21 --> 00:16:24,него гороха там насыпано в два раза,https://youtu.be/pLPYnS_K89Y?t=981
pLPYnS_K89Y,983,00:16:23 --> 00:16:26,больше. Поэтому ночью я туда попрусь и,https://youtu.be/pLPYnS_K89Y?t=983
pLPYnS_K89Y,984,00:16:24 --> 00:16:28,"сопру. Ну и тем более, что ещё и лень",https://youtu.be/pLPYnS_K89Y?t=984
pLPYnS_K89Y,986,00:16:26 --> 00:16:31,есть. Ну это как там неизбежное,https://youtu.be/pLPYnS_K89Y?t=986
pLPYnS_K89Y,988,00:16:28 --> 00:16:33,"следствие тоже, да. И если ээ вот он",https://youtu.be/pLPYnS_K89Y?t=988
pLPYnS_K89Y,991,00:16:31 --> 00:16:35,"мотыгой махал, а я могу не махать, а",https://youtu.be/pLPYnS_K89Y?t=991
pLPYnS_K89Y,993,00:16:33 --> 00:16:37,"пойти у него отнять. Ну вот, нуже",https://youtu.be/pLPYnS_K89Y?t=993
pLPYnS_K89Y,995,00:16:35 --> 00:16:38,возникает как бы соблазн. Вот. Ну и вот,https://youtu.be/pLPYnS_K89Y?t=995
pLPYnS_K89Y,997,00:16:37 --> 00:16:40,у нас вся цивилизация дальше с одной,https://youtu.be/pLPYnS_K89Y?t=997
pLPYnS_K89Y,998,00:16:38 --> 00:16:42,"стороны развивается, а с другой стороны",https://youtu.be/pLPYnS_K89Y?t=998
pLPYnS_K89Y,1000,00:16:40 --> 00:16:44,"катится в тартарары, пото что появляются",https://youtu.be/pLPYnS_K89Y?t=1000
pLPYnS_K89Y,1002,00:16:42 --> 00:16:46,"специальные чуваки, которые отжимают уже",https://youtu.be/pLPYnS_K89Y?t=1002
pLPYnS_K89Y,1004,00:16:44 --> 00:16:47,"нажатые нелёгким трудом, там рекет, да,",https://youtu.be/pLPYnS_K89Y?t=1004
pLPYnS_K89Y,1006,00:16:46 --> 00:16:49,"банально, ну, а потом оказывается, что",https://youtu.be/pLPYnS_K89Y?t=1006
pLPYnS_K89Y,1007,00:16:47 --> 00:16:50,"он князь великий, там всё такое уже там",https://youtu.be/pLPYnS_K89Y?t=1007
pLPYnS_K89Y,1009,00:16:49 --> 00:16:52,"целый аппарат на это вырастает, там",https://youtu.be/pLPYnS_K89Y?t=1009
pLPYnS_K89Y,1010,00:16:50 --> 00:16:54,"пецы, которые всё это фиксируют, да, там",https://youtu.be/pLPYnS_K89Y?t=1010
pLPYnS_K89Y,1012,00:16:52 --> 00:16:57,"сборщики налогов подати, там всё такое,",https://youtu.be/pLPYnS_K89Y?t=1012
pLPYnS_K89Y,1014,00:16:54 --> 00:16:59,"там бояри какие-нибудь там воряги, ээ,",https://youtu.be/pLPYnS_K89Y?t=1014
pLPYnS_K89Y,1017,00:16:57 --> 00:17:01,"там дружины, которые шляются за вперёд и",https://youtu.be/pLPYnS_K89Y?t=1017
pLPYnS_K89Y,1019,00:16:59 --> 00:17:02,"ничем другим не занимаются, кроме как",https://youtu.be/pLPYnS_K89Y?t=1019
pLPYnS_K89Y,1021,00:17:01 --> 00:17:04,"там отжимание какие-нибуд казаки,",https://youtu.be/pLPYnS_K89Y?t=1021
pLPYnS_K89Y,1022,00:17:02 --> 00:17:05,которые Исак там стрясут с каких-нибудь,https://youtu.be/pLPYnS_K89Y?t=1022
pLPYnS_K89Y,1024,00:17:04 --> 00:17:07,"там, не знаю, калмыков. Ну, с колмыков",https://youtu.be/pLPYnS_K89Y?t=1024
pLPYnS_K89Y,1025,00:17:05 --> 00:17:09,"их стресёшь там. Ну, свенков, допустим,",https://youtu.be/pLPYnS_K89Y?t=1025
pLPYnS_K89Y,1027,00:17:07 --> 00:17:11,"да, с Венков можно стрясти. И вот они",https://youtu.be/pLPYnS_K89Y?t=1027
pLPYnS_K89Y,1029,00:17:09 --> 00:17:14,начинают там ходить и друг друга там,https://youtu.be/pLPYnS_K89Y?t=1029
pLPYnS_K89Y,1031,00:17:11 --> 00:17:16,"бодать, э, все эти персонажи. И с одной",https://youtu.be/pLPYnS_K89Y?t=1031
pLPYnS_K89Y,1034,00:17:14 --> 00:17:17,стороны это такое мощное подстёгивание,https://youtu.be/pLPYnS_K89Y?t=1034
pLPYnS_K89Y,1036,00:17:16 --> 00:17:19,цивилизации. У нас разтются там и,https://youtu.be/pLPYnS_K89Y?t=1036
pLPYnS_K89Y,1037,00:17:17 --> 00:17:21,"технология, тутже оружия появляются, да,",https://youtu.be/pLPYnS_K89Y?t=1037
pLPYnS_K89Y,1039,00:17:19 --> 00:17:23,"там корабли большие, там паровозы, там",https://youtu.be/pLPYnS_K89Y?t=1039
pLPYnS_K89Y,1041,00:17:21 --> 00:17:26,всё что угодно. Вот. А с другой стороны,https://youtu.be/pLPYnS_K89Y?t=1041
pLPYnS_K89Y,1043,00:17:23 --> 00:17:28,"личные отношения уже как бы неприличное,",https://youtu.be/pLPYnS_K89Y?t=1043
pLPYnS_K89Y,1046,00:17:26 --> 00:17:30,неправильное. У нас очень маленькая вот,https://youtu.be/pLPYnS_K89Y?t=1046
pLPYnS_K89Y,1048,00:17:28 --> 00:17:32,эта эволюция жизни слишком большими,https://youtu.be/pLPYnS_K89Y?t=1048
pLPYnS_K89Y,1050,00:17:30 --> 00:17:34,сообществами. Кто-то более-менее,https://youtu.be/pLPYnS_K89Y?t=1050
pLPYnS_K89Y,1052,00:17:32 --> 00:17:35,"выравнивает это, да, балансирует. Ну вот",https://youtu.be/pLPYnS_K89Y?t=1052
pLPYnS_K89Y,1054,00:17:34 --> 00:17:37,у нас страна в этом смысле,https://youtu.be/pLPYnS_K89Y?t=1054
pLPYnS_K89Y,1055,00:17:35 --> 00:17:38,положительная. Сколько мы там что-нибудь,https://youtu.be/pLPYnS_K89Y?t=1055
pLPYnS_K89Y,1057,00:17:37 --> 00:17:40,"завоёвывали, да, там Сибирь, какую-нибуд",https://youtu.be/pLPYnS_K89Y?t=1057
pLPYnS_K89Y,1058,00:17:38 --> 00:17:42,"Среднюю Азию, там Кавказ и так далее, но",https://youtu.be/pLPYnS_K89Y?t=1058
pLPYnS_K89Y,1060,00:17:40 --> 00:17:44,мы старались всё-таки какой-то вот,https://youtu.be/pLPYnS_K89Y?t=1060
pLPYnS_K89Y,1062,00:17:42 --> 00:17:46,"компромисс найти. У нас много религий,",https://youtu.be/pLPYnS_K89Y?t=1062
pLPYnS_K89Y,1064,00:17:44 --> 00:17:47,"много разных народов, все на разных",https://youtu.be/pLPYnS_K89Y?t=1064
pLPYnS_K89Y,1066,00:17:46 --> 00:17:49,языках говорят. Ну когда-то кто-то там с,https://youtu.be/pLPYnS_K89Y?t=1066
pLPYnS_K89Y,1067,00:17:47 --> 00:17:51,"кем-то бодался, да, там, не знаю, Москва",https://youtu.be/pLPYnS_K89Y?t=1067
pLPYnS_K89Y,1069,00:17:49 --> 00:17:52,"ходила на Новгород, на Тверь, вот они",https://youtu.be/pLPYnS_K89Y?t=1069
pLPYnS_K89Y,1071,00:17:51 --> 00:17:54,"там между собой воевали, потом",https://youtu.be/pLPYnS_K89Y?t=1071
pLPYnS_K89Y,1072,00:17:52 --> 00:17:56,"завоёвывали Сибирь, потом не там",https://youtu.be/pLPYnS_K89Y?t=1072
pLPYnS_K89Y,1074,00:17:54 --> 00:17:58,"Камчатку какую-нибудь, да, там Аляску.",https://youtu.be/pLPYnS_K89Y?t=1074
pLPYnS_K89Y,1076,00:17:56 --> 00:18:00,"Ну, Аляску Здуру отдали, ээ, ну,",https://youtu.be/pLPYnS_K89Y?t=1076
pLPYnS_K89Y,1078,00:17:58 --> 00:18:02,"продали. А как бы тем не менее, ну все",https://youtu.be/pLPYnS_K89Y?t=1078
pLPYnS_K89Y,1080,00:18:00 --> 00:18:05,"плюс-минус мирно живут, там сессы",https://youtu.be/pLPYnS_K89Y?t=1080
pLPYnS_K89Y,1082,00:18:02 --> 00:18:06,"бывают, но плюс-минус как бы там терпят",https://youtu.be/pLPYnS_K89Y?t=1082
pLPYnS_K89Y,1085,00:18:05 --> 00:18:08,"друг друга. Ну вот. А есть страны,",https://youtu.be/pLPYnS_K89Y?t=1085
pLPYnS_K89Y,1086,00:18:06 --> 00:18:10,которые не могут терпеть друг друга. Ну,https://youtu.be/pLPYnS_K89Y?t=1086
pLPYnS_K89Y,1088,00:18:08 --> 00:18:12,"вот полеки, например, бубр курва,",https://youtu.be/pLPYnS_K89Y?t=1088
pLPYnS_K89Y,1090,00:18:10 --> 00:18:15,"казалось бы, они в середине Европы, но",https://youtu.be/pLPYnS_K89Y?t=1090
pLPYnS_K89Y,1092,00:18:12 --> 00:18:17,чудесным образом 98% населения поляки,https://youtu.be/pLPYnS_K89Y?t=1092
pLPYnS_K89Y,1095,00:18:15 --> 00:18:20,"посреди Европы, где вокруг там куча-куча",https://youtu.be/pLPYnS_K89Y?t=1095
pLPYnS_K89Y,1097,00:18:17 --> 00:18:22,"стран, и 98% моноэтничные, как такое",https://youtu.be/pLPYnS_K89Y?t=1097
pLPYnS_K89Y,1100,00:18:20 --> 00:18:25,вообще может быть? Ну вот это крайне,https://youtu.be/pLPYnS_K89Y?t=1100
pLPYnS_K89Y,1102,00:18:22 --> 00:18:27,нетерпимое общество. Вот оно вот всех,https://youtu.be/pLPYnS_K89Y?t=1102
pLPYnS_K89Y,1105,00:18:25 --> 00:18:28,"других или обращает в себя, или выгоняет",https://youtu.be/pLPYnS_K89Y?t=1105
pLPYnS_K89Y,1107,00:18:27 --> 00:18:30,"нафиг. Ну вот, то есть какие-нибуд там",https://youtu.be/pLPYnS_K89Y?t=1107
pLPYnS_K89Y,1108,00:18:28 --> 00:18:32,"белорусы приходят туда, да, и через там",https://youtu.be/pLPYnS_K89Y?t=1108
pLPYnS_K89Y,1110,00:18:30 --> 00:18:33,два поколения они уже поляки. Ну вот,https://youtu.be/pLPYnS_K89Y?t=1110
pLPYnS_K89Y,1112,00:18:32 --> 00:18:35,"какие-нибудь украинцы приходят, они уже",https://youtu.be/pLPYnS_K89Y?t=1112
pLPYnS_K89Y,1113,00:18:33 --> 00:18:37,"поляки, там русские, евреи, там неважно,",https://youtu.be/pLPYnS_K89Y?t=1113
pLPYnS_K89Y,1115,00:18:35 --> 00:18:39,абсолютно немцы. Вот они или становятся,https://youtu.be/pLPYnS_K89Y?t=1115
pLPYnS_K89Y,1117,00:18:37 --> 00:18:41,"поляками, или просто выпинываются нафиг.",https://youtu.be/pLPYnS_K89Y?t=1117
pLPYnS_K89Y,1119,00:18:39 --> 00:18:43,Как там во время Второй мировой войны в,https://youtu.be/pLPYnS_K89Y?t=1119
pLPYnS_K89Y,1121,00:18:41 --> 00:18:44,"конце, да, когда всех немцев там как бы",https://youtu.be/pLPYnS_K89Y?t=1121
pLPYnS_K89Y,1123,00:18:43 --> 00:18:46,"с немецкой же территорией, что",https://youtu.be/pLPYnS_K89Y?t=1123
pLPYnS_K89Y,1124,00:18:44 --> 00:18:48,"характерно, вот, ну, потому что всё",https://youtu.be/pLPYnS_K89Y?t=1124
pLPYnS_K89Y,1126,00:18:46 --> 00:18:50,"проиграли, до свидания, как бы, вот вы",https://youtu.be/pLPYnS_K89Y?t=1126
pLPYnS_K89Y,1128,00:18:48 --> 00:18:53,нам не нужны. Вот и вот ээ поэтому у нас,https://youtu.be/pLPYnS_K89Y?t=1128
pLPYnS_K89Y,1130,00:18:50 --> 00:18:55,"страна до Тихого океана, а Польша,",https://youtu.be/pLPYnS_K89Y?t=1130
pLPYnS_K89Y,1133,00:18:53 --> 00:18:57,"Польша, ну, тоже не то, чтобы маленькая,",https://youtu.be/pLPYnS_K89Y?t=1133
pLPYnS_K89Y,1135,00:18:55 --> 00:18:59,"но она Польша, ну, поменьше. Ну вот. И",https://youtu.be/pLPYnS_K89Y?t=1135
pLPYnS_K89Y,1137,00:18:57 --> 00:19:01,"вот разные общества, они по-разному это",https://youtu.be/pLPYnS_K89Y?t=1137
pLPYnS_K89Y,1139,00:18:59 --> 00:19:03,"могут как бы устаканить. Бывают такие,",https://youtu.be/pLPYnS_K89Y?t=1139
pLPYnS_K89Y,1141,00:19:01 --> 00:19:04,"которые настолько нетерпимые, что там",https://youtu.be/pLPYnS_K89Y?t=1141
pLPYnS_K89Y,1143,00:19:03 --> 00:19:06,"двахва какая-нибудь там Уруанда, да, и",https://youtu.be/pLPYnS_K89Y?t=1143
pLPYnS_K89Y,1144,00:19:04 --> 00:19:08,"вот они там геноцид, там три народа-то",https://youtu.be/pLPYnS_K89Y?t=1144
pLPYnS_K89Y,1146,00:19:06 --> 00:19:10,"есть, да, там пигмею, Туси и там кто-то",https://youtu.be/pLPYnS_K89Y?t=1146
pLPYnS_K89Y,1148,00:19:08 --> 00:19:12,эти хуту. И вот давай друг друга резать.,https://youtu.be/pLPYnS_K89Y?t=1148
pLPYnS_K89Y,1150,00:19:10 --> 00:19:15,Ну пигмеи вообще под раздачу попали там,https://youtu.be/pLPYnS_K89Y?t=1150
pLPYnS_K89Y,1152,00:19:12 --> 00:19:16,ни за что. А эти вначале туси хуто,https://youtu.be/pLPYnS_K89Y?t=1152
pLPYnS_K89Y,1155,00:19:15 --> 00:19:19,"резали, потом Хуту резали, потом снова",https://youtu.be/pLPYnS_K89Y?t=1155
pLPYnS_K89Y,1156,00:19:16 --> 00:19:21,Туси. И вот они там по очереди кто там,https://youtu.be/pLPYnS_K89Y?t=1156
pLPYnS_K89Y,1159,00:19:19 --> 00:19:24,перетягивает. А хотя страна сегодня ни о,https://youtu.be/pLPYnS_K89Y?t=1159
pLPYnS_K89Y,1161,00:19:21 --> 00:19:26,"чём. Как это сделать в масштабе мировом,",https://youtu.be/pLPYnS_K89Y?t=1161
pLPYnS_K89Y,1164,00:19:24 --> 00:19:29,"науки неизвестны. И поскольку, ну, идиот",https://youtu.be/pLPYnS_K89Y?t=1164
pLPYnS_K89Y,1166,00:19:26 --> 00:19:32,всегда найдётся и опять же против него,https://youtu.be/pLPYnS_K89Y?t=1166
pLPYnS_K89Y,1169,00:19:29 --> 00:19:34,"отбор не идёт, ээ, то в мировом",https://youtu.be/pLPYnS_K89Y?t=1169
pLPYnS_K89Y,1172,00:19:32 --> 00:19:36,"масштабе, ну, у нас перспективы так",https://youtu.be/pLPYnS_K89Y?t=1172
pLPYnS_K89Y,1174,00:19:34 --> 00:19:38,"себе. Вот поэтому вот с чего я начал,",https://youtu.be/pLPYnS_K89Y?t=1174
pLPYnS_K89Y,1176,00:19:36 --> 00:19:39,"да, сочетание тупости и жадности нас,",https://youtu.be/pLPYnS_K89Y?t=1176
pLPYnS_K89Y,1178,00:19:38 --> 00:19:43,"скорее всего, погубит. Вот. Потому что",https://youtu.be/pLPYnS_K89Y?t=1178
pLPYnS_K89Y,1179,00:19:39 --> 00:19:46,ещё и э способы воздействия на других,https://youtu.be/pLPYnS_K89Y?t=1179
pLPYnS_K89Y,1183,00:19:43 --> 00:19:48,вырастают. То есть если раньше э ну там,https://youtu.be/pLPYnS_K89Y?t=1183
pLPYnS_K89Y,1186,00:19:46 --> 00:19:51,"неважно, там умный идиот, да, но он был",https://youtu.be/pLPYnS_K89Y?t=1186
pLPYnS_K89Y,1188,00:19:48 --> 00:19:53,"с копьём. И вот либо он всех забодал,",https://youtu.be/pLPYnS_K89Y?t=1188
pLPYnS_K89Y,1191,00:19:51 --> 00:19:55,"либо его забодали, но это его личные",https://youtu.be/pLPYnS_K89Y?t=1191
pLPYnS_K89Y,1193,00:19:53 --> 00:19:57,качества. Вот он должен быть великий там,https://youtu.be/pLPYnS_K89Y?t=1193
pLPYnS_K89Y,1195,00:19:55 --> 00:19:59,"воин, да, чтобы его там не прибили. А",https://youtu.be/pLPYnS_K89Y?t=1195
