video_id,start_time,timestamp,text,link
r3hEuRT2d4A,780,00:13:00 --> 00:13:04,аденозинтрифосфат у но это такая,https://youtu.be/r3hEuRT2d4A?t=780
r3hEuRT2d4A,782,00:13:02 --> 00:13:07,молекула кадра очень здорово переносит,https://youtu.be/r3hEuRT2d4A?t=782
r3hEuRT2d4A,784,00:13:04 --> 00:13:09,энергию и вот эту бактерию запаковать в,https://youtu.be/r3hEuRT2d4A?t=784
r3hEuRT2d4A,787,00:13:07 --> 00:13:11,отдельную покольку и сделать из нее,https://youtu.be/r3hEuRT2d4A?t=787
r3hEuRT2d4A,789,00:13:09 --> 00:13:14,митохондрию и пусть она нам гонят эту,https://youtu.be/r3hEuRT2d4A?t=789
r3hEuRT2d4A,791,00:13:11 --> 00:13:16,самую атф и у нас будет куча энергии а,https://youtu.be/r3hEuRT2d4A?t=791
r3hEuRT2d4A,794,00:13:14 --> 00:13:19,самой одаренной а еще поймали других,https://youtu.be/r3hEuRT2d4A?t=794
r3hEuRT2d4A,796,00:13:16 --> 00:13:21,бактерий тоже и запаковали в пузырёчек и,https://youtu.be/r3hEuRT2d4A?t=796
r3hEuRT2d4A,799,00:13:19 --> 00:13:25,сделали из них пластиды одно из таких,https://youtu.be/r3hEuRT2d4A?t=799
r3hEuRT2d4A,801,00:13:21 --> 00:13:27,получились растения наши кстати говоря,https://youtu.be/r3hEuRT2d4A?t=801
r3hEuRT2d4A,805,00:13:25 --> 00:13:29,видимо или не поймали или потеряли,https://youtu.be/r3hEuRT2d4A?t=805
r3hEuRT2d4A,807,00:13:27 --> 00:13:31,потому что тоже не исключено,https://youtu.be/r3hEuRT2d4A?t=807
r3hEuRT2d4A,809,00:13:29 --> 00:13:34,ну вот но у нас поститься у бога нету,https://youtu.be/r3hEuRT2d4A?t=809
r3hEuRT2d4A,811,00:13:31 --> 00:13:37,богу потому что те кто занимается,https://youtu.be/r3hEuRT2d4A?t=811
r3hEuRT2d4A,814,00:13:34 --> 00:13:39,фотосинтезом они не сильные энергоемкие,https://youtu.be/r3hEuRT2d4A?t=814
r3hEuRT2d4A,817,00:13:37 --> 00:13:41,и соответственно вот они состояния,https://youtu.be/r3hEuRT2d4A?t=817
r3hEuRT2d4A,819,00:13:39 --> 00:13:42,растения до сих пор пребывает то есть на,https://youtu.be/r3hEuRT2d4A?t=819
r3hEuRT2d4A,821,00:13:41 --> 00:13:44,основе,https://youtu.be/r3hEuRT2d4A?t=821
r3hEuRT2d4A,822,00:13:42 --> 00:13:46,автотрофные статута фотосинтеза до,https://youtu.be/r3hEuRT2d4A?t=822
r3hEuRT2d4A,824,00:13:44 --> 00:13:49,питания светом но как бы это здорово,https://youtu.be/r3hEuRT2d4A?t=824
r3hEuRT2d4A,826,00:13:46 --> 00:13:51,питаться светом но большой энергетике не,https://youtu.be/r3hEuRT2d4A?t=826
r3hEuRT2d4A,829,00:13:49 --> 00:13:53,построишь получается к медленная,https://youtu.be/r3hEuRT2d4A?t=829
r3hEuRT2d4A,831,00:13:51 --> 00:13:56,вялотекущая энергетика ну состоянии дуба,https://youtu.be/r3hEuRT2d4A?t=831
r3hEuRT2d4A,833,00:13:53 --> 00:13:58,существовать можно и даже столетиями в,https://youtu.be/r3hEuRT2d4A?t=833
r3hEuRT2d4A,836,00:13:56 --> 00:14:00,принципе вот но интеллекта развить,https://youtu.be/r3hEuRT2d4A?t=836
r3hEuRT2d4A,838,00:13:58 --> 00:14:02,проблематичным же интеллект он,https://youtu.be/r3hEuRT2d4A?t=838
r3hEuRT2d4A,840,00:14:00 --> 00:14:04,энергоемкий но наши не стали,https://youtu.be/r3hEuRT2d4A?t=840
r3hEuRT2d4A,842,00:14:02 --> 00:14:07,заморачиваться на пластиды,https://youtu.be/r3hEuRT2d4A?t=842
r3hEuRT2d4A,844,00:14:04 --> 00:14:10,сделали себе вот эти самые митохондрия и,https://youtu.be/r3hEuRT2d4A?t=844
r3hEuRT2d4A,847,00:14:07 --> 00:14:12,вышли на новый уровень и бактерии они с,https://youtu.be/r3hEuRT2d4A?t=847
r3hEuRT2d4A,850,00:14:10 --> 00:14:13,одной стороны очень здорово,https://youtu.be/r3hEuRT2d4A?t=850
r3hEuRT2d4A,852,00:14:12 --> 00:14:15,приспосабливаться каждой конкретной,https://youtu.be/r3hEuRT2d4A?t=852
r3hEuRT2d4A,853,00:14:13 --> 00:14:17,среде они быстро меняются быстро,https://youtu.be/r3hEuRT2d4A?t=853
r3hEuRT2d4A,855,00:14:15 --> 00:14:19,эволюционируют они кстати очень здорово,https://youtu.be/r3hEuRT2d4A?t=855
r3hEuRT2d4A,857,00:14:17 --> 00:14:22,чинят мутация чтобы всякой лишней ерунды,https://youtu.be/r3hEuRT2d4A?t=857
r3hEuRT2d4A,859,00:14:19 --> 00:14:24,тоже не возникало ну вот но в итоге они,https://youtu.be/r3hEuRT2d4A?t=859
r3hEuRT2d4A,862,00:14:22 --> 00:14:25,до сих пор бактерии и конечно их,https://youtu.be/r3hEuRT2d4A?t=862
r3hEuRT2d4A,864,00:14:24 --> 00:14:28,огромное количество они живут и в почве,https://youtu.be/r3hEuRT2d4A?t=864
r3hEuRT2d4A,865,00:14:25 --> 00:14:29,и воздухе на разных поверхностях и на,https://youtu.be/r3hEuRT2d4A?t=865
r3hEuRT2d4A,868,00:14:28 --> 00:14:31,нас неверен на всяких разные бактерии,https://youtu.be/r3hEuRT2d4A?t=868
r3hEuRT2d4A,869,00:14:29 --> 00:14:34,снаружи и внутри там где угодно ну кроме,https://youtu.be/r3hEuRT2d4A?t=869
r3hEuRT2d4A,871,00:14:31 --> 00:14:36,мозга разве что ну вот но они до сих пор,https://youtu.be/r3hEuRT2d4A?t=871
r3hEuRT2d4A,874,00:14:34 --> 00:14:38,бактерии вот некоторые кстати говоря,https://youtu.be/r3hEuRT2d4A?t=874
r3hEuRT2d4A,876,00:14:36 --> 00:14:40,бактерии тоже нова общались делать,https://youtu.be/r3hEuRT2d4A?t=876
r3hEuRT2d4A,878,00:14:38 --> 00:14:43,пузырьки существуют такие современные,https://youtu.be/r3hEuRT2d4A?t=878
r3hEuRT2d4A,880,00:14:40 --> 00:14:45,которые тоже умеют захватывать что-то и,https://youtu.be/r3hEuRT2d4A?t=880
r3hEuRT2d4A,883,00:14:43 --> 00:14:47,делать в угольки и даже имеют какое-то,https://youtu.be/r3hEuRT2d4A?t=883
r3hEuRT2d4A,885,00:14:45 --> 00:14:49,подобие ядра но такое не совсем,https://youtu.be/r3hEuRT2d4A?t=885
r3hEuRT2d4A,887,00:14:47 --> 00:14:52,замкнутого это конечно не не ядро но,https://youtu.be/r3hEuRT2d4A?t=887
r3hEuRT2d4A,889,00:14:49 --> 00:14:55,очень похоже вот но они опоздали то есть,https://youtu.be/r3hEuRT2d4A?t=889
r3hEuRT2d4A,892,00:14:52 --> 00:14:59,мы уже есть мы уже эукариоты ядерные,https://youtu.be/r3hEuRT2d4A?t=892
r3hEuRT2d4A,895,00:14:55 --> 00:15:02,организмы а за счет того что у нас вот,https://youtu.be/r3hEuRT2d4A?t=895
r3hEuRT2d4A,899,00:14:59 --> 00:15:04,этих потомков архей днк генетической,https://youtu.be/r3hEuRT2d4A?t=899
r3hEuRT2d4A,902,00:15:02 --> 00:15:07,информации находится в пузырьке ядре то,https://youtu.be/r3hEuRT2d4A?t=902
r3hEuRT2d4A,904,00:15:04 --> 00:15:08,можно и сделать большой монопод защиты,https://youtu.be/r3hEuRT2d4A?t=904
r3hEuRT2d4A,907,00:15:07 --> 00:15:11,из нее же ничего не произойдет особо,https://youtu.be/r3hEuRT2d4A?t=907
r3hEuRT2d4A,908,00:15:08 --> 00:15:14,страшного дополнительная двойная даже,https://youtu.be/r3hEuRT2d4A?t=908
r3hEuRT2d4A,911,00:15:11 --> 00:15:16,защита есть да и можно сделать много,https://youtu.be/r3hEuRT2d4A?t=911
r3hEuRT2d4A,914,00:15:14 --> 00:15:18,наследстве информации запихать туда,https://youtu.be/r3hEuRT2d4A?t=914
r3hEuRT2d4A,916,00:15:16 --> 00:15:21,много много информации про разные,https://youtu.be/r3hEuRT2d4A?t=916
r3hEuRT2d4A,918,00:15:18 --> 00:15:23,процессы каждый из которых будет своем,https://youtu.be/r3hEuRT2d4A?t=918
r3hEuRT2d4A,921,00:15:21 --> 00:15:24,пузырьке происходить внутри клетки мы,https://youtu.be/r3hEuRT2d4A?t=921
r3hEuRT2d4A,923,00:15:23 --> 00:15:28,выходим на новый такой качественный,https://youtu.be/r3hEuRT2d4A?t=923
r3hEuRT2d4A,924,00:15:24 --> 00:15:30,уровень в последующем наши предки стали,https://youtu.be/r3hEuRT2d4A?t=924
r3hEuRT2d4A,928,00:15:28 --> 00:15:31,в том числе многоклеточными,https://youtu.be/r3hEuRT2d4A?t=928
r3hEuRT2d4A,930,00:15:30 --> 00:15:35,многоклеточность эти тоже возникало ни,https://youtu.be/r3hEuRT2d4A?t=930
r3hEuRT2d4A,931,00:15:31 --> 00:15:37,один раз подряд вот но мы тут прыгнем,https://youtu.be/r3hEuRT2d4A?t=931
r3hEuRT2d4A,935,00:15:35 --> 00:15:39,немножечко вперед на время раннего,https://youtu.be/r3hEuRT2d4A?t=935
r3hEuRT2d4A,937,00:15:37 --> 00:15:41,кембрия но может быть не самого раннего,https://youtu.be/r3hEuRT2d4A?t=937
r3hEuRT2d4A,939,00:15:39 --> 00:15:45,очень кембрийского периода,https://youtu.be/r3hEuRT2d4A?t=939
r3hEuRT2d4A,941,00:15:41 --> 00:15:47,когда наши предки достигли уже состоянии,https://youtu.be/r3hEuRT2d4A?t=941
r3hEuRT2d4A,945,00:15:45 --> 00:15:50,примерно современного ланцетника ну,https://youtu.be/r3hEuRT2d4A?t=945
r3hEuRT2d4A,947,00:15:47 --> 00:15:51,ископаемых первых хордовых известна,https://youtu.be/r3hEuRT2d4A?t=947
r3hEuRT2d4A,950,00:15:50 --> 00:15:54,довольно таки много то есть это тварюшка,https://youtu.be/r3hEuRT2d4A?t=950
r3hEuRT2d4A,951,00:15:51 --> 00:15:56,такая небольшая о двух до четырех,https://youtu.be/r3hEuRT2d4A?t=951
r3hEuRT2d4A,954,00:15:54 --> 00:16:00,сантиметров длиной фута есть крошечная,https://youtu.be/r3hEuRT2d4A?t=954
r3hEuRT2d4A,956,00:15:56 --> 00:16:03,строго говоря плоская похожая на,https://youtu.be/r3hEuRT2d4A?t=956
r3hEuRT2d4A,960,00:16:00 --> 00:16:06,червячка или рыбку ну что средняя но с,https://youtu.be/r3hEuRT2d4A?t=960
r3hEuRT2d4A,963,00:16:03 --> 00:16:09,некоторыми инновациями и вот эти вот,https://youtu.be/r3hEuRT2d4A?t=963
r3hEuRT2d4A,966,00:16:06 --> 00:16:12,первые хордовые они жили ну так не,https://youtu.be/r3hEuRT2d4A?t=966
r3hEuRT2d4A,969,00:16:09 --> 00:16:15,сильно мудря они плавали вдоль до,https://youtu.be/r3hEuRT2d4A?t=969
r3hEuRT2d4A,972,00:16:12 --> 00:16:17,втыкались в это самое дно и фильтровали,https://youtu.be/r3hEuRT2d4A?t=972
r3hEuRT2d4A,975,00:16:15 --> 00:16:19,то что мимо проплывает маленькими такими,https://youtu.be/r3hEuRT2d4A?t=975
r3hEuRT2d4A,977,00:16:17 --> 00:16:21,щупальцами которой у них во рту были у,https://youtu.be/r3hEuRT2d4A?t=977
r3hEuRT2d4A,979,00:16:19 --> 00:16:23,них еще не было ни ручек и ножек не,https://youtu.be/r3hEuRT2d4A?t=979
r3hEuRT2d4A,981,00:16:21 --> 00:16:26,сердце ненормального мозга,https://youtu.be/r3hEuRT2d4A?t=981
r3hEuRT2d4A,983,00:16:23 --> 00:16:28,ну как бы основная характеристика что у,https://youtu.be/r3hEuRT2d4A?t=983
r3hEuRT2d4A,986,00:16:26 --> 00:16:31,них нет то можно долго перечислять да,https://youtu.be/r3hEuRT2d4A?t=986
r3hEuRT2d4A,988,00:16:28 --> 00:16:34,там не зубов не скелета ни чешуи,https://youtu.be/r3hEuRT2d4A?t=988
r3hEuRT2d4A,991,00:16:31 --> 00:16:36,такая вот белесая прозрачный ардуинка,https://youtu.be/r3hEuRT2d4A?t=991
r3hEuRT2d4A,994,00:16:34 --> 00:16:39,без базе к все даже которая просто,https://youtu.be/r3hEuRT2d4A?t=994
r3hEuRT2d4A,996,00:16:36 --> 00:16:41,втыкается в почву киев троицу что там,https://youtu.be/r3hEuRT2d4A?t=996
r3hEuRT2d4A,999,00:16:39 --> 00:16:41,есть а,https://youtu.be/r3hEuRT2d4A?t=999
r3hEuRT2d4A,1004,00:16:44 --> 00:16:47,[музыка],https://youtu.be/r3hEuRT2d4A?t=1004
r3hEuRT2d4A,1010,00:16:50 --> 00:16:55,[музыка],https://youtu.be/r3hEuRT2d4A?t=1010
r3hEuRT2d4A,1011,00:16:51 --> 00:16:57,наши между противниками чудовищами вот,https://youtu.be/r3hEuRT2d4A?t=1011
r3hEuRT2d4A,1015,00:16:55 --> 00:17:00,целый комплекс разных червя подобных,https://youtu.be/r3hEuRT2d4A?t=1015
r3hEuRT2d4A,1017,00:16:57 --> 00:17:03,тварей например на дне ну в принципе там,https://youtu.be/r3hEuRT2d4A?t=1017
r3hEuRT2d4A,1020,00:17:00 --> 00:17:06,же примерно гей наши предки жили,https://youtu.be/r3hEuRT2d4A?t=1020
r3hEuRT2d4A,1023,00:17:03 --> 00:17:08,многощетинковые черви их было огромное,https://youtu.be/r3hEuRT2d4A?t=1023
r3hEuRT2d4A,1026,00:17:06 --> 00:17:09,количество разных и они в чем-то нас,https://youtu.be/r3hEuRT2d4A?t=1026
r3hEuRT2d4A,1028,00:17:08 --> 00:17:12,даже обгоняли потому что многощетинковые,https://youtu.be/r3hEuRT2d4A?t=1028
r3hEuRT2d4A,1029,00:17:09 --> 00:17:15,черви черви эти самые полихет и они,https://youtu.be/r3hEuRT2d4A?t=1029
r3hEuRT2d4A,1032,00:17:12 --> 00:17:18,имеют щетинки и даже много щетинок,https://youtu.be/r3hEuRT2d4A?t=1032
r3hEuRT2d4A,1035,00:17:15 --> 00:17:22,хитиновые такие выросты который почти,https://youtu.be/r3hEuRT2d4A?t=1035
r3hEuRT2d4A,1038,00:17:18 --> 00:17:25,даже ножки вами по работе и они могут,https://youtu.be/r3hEuRT2d4A?t=1038
r3hEuRT2d4A,1042,00:17:22 --> 00:17:26,двигаться ну наподобие ножек он не,https://youtu.be/r3hEuRT2d4A?t=1042
r3hEuRT2d4A,1045,00:17:25 --> 00:17:30,совсем как у членистоногих конечно,https://youtu.be/r3hEuRT2d4A?t=1045
r3hEuRT2d4A,1046,00:17:26 --> 00:17:32,немножко но по сути тоже самое можно ими,https://youtu.be/r3hEuRT2d4A?t=1046
r3hEuRT2d4A,1050,00:17:30 --> 00:17:35,подгребать и делать из них по сути дела,https://youtu.be/r3hEuRT2d4A?t=1050
r3hEuRT2d4A,1052,00:17:32 --> 00:17:38,плавнички чтобы грести по воде они еще,https://youtu.be/r3hEuRT2d4A?t=1052
r3hEuRT2d4A,1055,00:17:35 --> 00:17:40,изгибаются сами по себе not a на,https://youtu.be/r3hEuRT2d4A?t=1055
r3hEuRT2d4A,1058,00:17:38 --> 00:17:42,передней стороне у них из этих стенах,https://youtu.be/r3hEuRT2d4A?t=1058
r3hEuRT2d4A,1060,00:17:40 --> 00:17:44,сделано громадные челюсти иногда очень,https://youtu.be/r3hEuRT2d4A?t=1060
r3hEuRT2d4A,1062,00:17:42 --> 00:17:46,таки серьезная мощная которыми не могут,https://youtu.be/r3hEuRT2d4A?t=1062
r3hEuRT2d4A,1064,00:17:44 --> 00:17:48,рыбу например править ну современные,https://youtu.be/r3hEuRT2d4A?t=1064
r3hEuRT2d4A,1066,00:17:46 --> 00:17:51,полетит они будут здоровенные тем более,https://youtu.be/r3hEuRT2d4A?t=1066
r3hEuRT2d4A,1068,00:17:48 --> 00:17:53,снаружи они запакованы в хитиновый,https://youtu.be/r3hEuRT2d4A?t=1068
r3hEuRT2d4A,1071,00:17:51 --> 00:17:55,панцирь довольно жесткий это такие с,https://youtu.be/r3hEuRT2d4A?t=1071
r3hEuRT2d4A,1073,00:17:53 --> 00:17:57,новые хищники бывают ну правда некоторые,https://youtu.be/r3hEuRT2d4A?t=1073
r3hEuRT2d4A,1075,00:17:55 --> 00:17:59,полить эту тоже фильтраторы некоторые,https://youtu.be/r3hEuRT2d4A?t=1075
r3hEuRT2d4A,1077,00:17:57 --> 00:18:01,даже сидящие в трубочки в каким,https://youtu.be/r3hEuRT2d4A?t=1077
r3hEuRT2d4A,1079,00:17:59 --> 00:18:03,запаковываются из этих трубочек,https://youtu.be/r3hEuRT2d4A?t=1079
r3hEuRT2d4A,1081,00:18:01 --> 00:18:05,высовывают такие щупальце ну такие,https://youtu.be/r3hEuRT2d4A?t=1081
r3hEuRT2d4A,1083,00:18:03 --> 00:18:08,верные,https://youtu.be/r3hEuRT2d4A?t=1083
r3hEuRT2d4A,1085,00:18:05 --> 00:18:10,сооружения которыми сеточки оцифровывают,https://youtu.be/r3hEuRT2d4A?t=1085
r3hEuRT2d4A,1088,00:18:08 --> 00:18:12,собственно мимо проплывает это такие,https://youtu.be/r3hEuRT2d4A?t=1088
r3hEuRT2d4A,1090,00:18:10 --> 00:18:16,мощные конкуренты нашим вот этим первым,https://youtu.be/r3hEuRT2d4A?t=1090
r3hEuRT2d4A,1092,00:18:12 --> 00:18:19,ходовым предкам с другой стороны в толще,https://youtu.be/r3hEuRT2d4A?t=1092
r3hEuRT2d4A,1096,00:18:16 --> 00:18:21,воды появились щетинка чудесные стенка,https://youtu.be/r3hEuRT2d4A?t=1096
r3hEuRT2d4A,1099,00:18:19 --> 00:18:24,чудесные они же морские стрелки это,https://youtu.be/r3hEuRT2d4A?t=1099
r3hEuRT2d4A,1101,00:18:21 --> 00:18:27,довольно и изящные чудовище прозрачные,https://youtu.be/r3hEuRT2d4A?t=1101
r3hEuRT2d4A,1104,00:18:24 --> 00:18:29,должен опять же длинную там сантиметров,https://youtu.be/r3hEuRT2d4A?t=1104
r3hEuRT2d4A,1107,00:18:27 --> 00:18:33,10 они могут быть в длину похоже очень,https://youtu.be/r3hEuRT2d4A?t=1107
r3hEuRT2d4A,1109,00:18:29 --> 00:18:34,сильно на рыбку такую прозрачную но тоже,https://youtu.be/r3hEuRT2d4A?t=1109
r3hEuRT2d4A,1113,00:18:33 --> 00:18:37,с громадными челюстями них,https://youtu.be/r3hEuRT2d4A?t=1113
r3hEuRT2d4A,1114,00:18:34 --> 00:18:40,длинные-длинные таки изогнутые хитиновые,https://youtu.be/r3hEuRT2d4A?t=1114
r3hEuRT2d4A,1117,00:18:37 --> 00:18:42,цеплял и те которыми не могут тоже,https://youtu.be/r3hEuRT2d4A?t=1117
r3hEuRT2d4A,1120,00:18:40 --> 00:18:44,уловить даже рыб ну и современных этих,https://youtu.be/r3hEuRT2d4A?t=1120
r3hEuRT2d4A,1122,00:18:42 --> 00:18:48,щетинка сервисных немереное количество,https://youtu.be/r3hEuRT2d4A?t=1122
r3hEuRT2d4A,1124,00:18:44 --> 00:18:51,живет в океанах они даже могут быть,https://youtu.be/r3hEuRT2d4A?t=1124
r3hEuRT2d4A,1128,00:18:48 --> 00:18:52,причиной сокращения численности рыб в,https://youtu.be/r3hEuRT2d4A?t=1128
r3hEuRT2d4A,1131,00:18:51 --> 00:18:55,океане но когда их разводится слишком,https://youtu.be/r3hEuRT2d4A?t=1131
r3hEuRT2d4A,1132,00:18:52 --> 00:18:57,много типром толпами плавают и прекрасно,https://youtu.be/r3hEuRT2d4A?t=1132
r3hEuRT2d4A,1135,00:18:55 --> 00:19:00,себя чувствует и,https://youtu.be/r3hEuRT2d4A?t=1135
r3hEuRT2d4A,1137,00:18:57 --> 00:19:02,получается что наши предки жили в,https://youtu.be/r3hEuRT2d4A?t=1137
r3hEuRT2d4A,1140,00:19:00 --> 00:19:05,условиях жесточайшей конкуренции и на,https://youtu.be/r3hEuRT2d4A?t=1140
r3hEuRT2d4A,1142,00:19:02 --> 00:19:10,дне их окружали да и,https://youtu.be/r3hEuRT2d4A?t=1142
r3hEuRT2d4A,1145,00:19:05 --> 00:19:13,в толще воды тоже но,https://youtu.be/r3hEuRT2d4A?t=1145
r3hEuRT2d4A,1150,00:19:10 --> 00:19:16,многощетинковые черви полихет и идеально,https://youtu.be/r3hEuRT2d4A?t=1150
r3hEuRT2d4A,1153,00:19:13 --> 00:19:18,приспособились жизни на дне и ловли ну,https://youtu.be/r3hEuRT2d4A?t=1153
r3hEuRT2d4A,1156,00:19:16 --> 00:19:21,такой не сильно большое добычи осетинка,https://youtu.be/r3hEuRT2d4A?t=1156
r3hEuRT2d4A,1158,00:19:18 --> 00:19:23,через нее идеально приспособились жизни,https://youtu.be/r3hEuRT2d4A?t=1158
r3hEuRT2d4A,1161,00:19:21 --> 00:19:26,в толще воды и до сих пор там парят им,https://youtu.be/r3hEuRT2d4A?t=1161
r3hEuRT2d4A,1163,00:19:23 --> 00:19:29,там прекрасно неся отлично чувствуют а,https://youtu.be/r3hEuRT2d4A?t=1163
r3hEuRT2d4A,1166,00:19:26 --> 00:19:31,наши предки вот эти первые хордовые были,https://youtu.be/r3hEuRT2d4A?t=1166
r3hEuRT2d4A,1169,00:19:29 --> 00:19:33,как бы ни то ни сё с одной стороны они,https://youtu.be/r3hEuRT2d4A?t=1169
r3hEuRT2d4A,1171,00:19:31 --> 00:19:34,вроде и не идеальные сидячие но все таки,https://youtu.be/r3hEuRT2d4A?t=1171
r3hEuRT2d4A,1173,00:19:33 --> 00:19:37,они к почве прирастать не стали,https://youtu.be/r3hEuRT2d4A?t=1173
r3hEuRT2d4A,1174,00:19:34 --> 00:19:39,некоторые кстати говоря это тоже освоили,https://youtu.be/r3hEuRT2d4A?t=1174
r3hEuRT2d4A,1177,00:19:37 --> 00:19:42,какие там асцидии они тоже вроде как,https://youtu.be/r3hEuRT2d4A?t=1177
r3hEuRT2d4A,1179,00:19:39 --> 00:19:44,почти хордовые ну это же хордовые но,https://youtu.be/r3hEuRT2d4A?t=1179
r3hEuRT2d4A,1182,00:19:42 --> 00:19:46,хорду возрастной виде теряют и,https://youtu.be/r3hEuRT2d4A?t=1182
r3hEuRT2d4A,1184,00:19:44 --> 00:19:49,превращаются в какой то подобие губки во,https://youtu.be/r3hEuRT2d4A?t=1184
r3hEuRT2d4A,1186,00:19:46 --> 00:19:51,взрослом виде такое тоже бывает вот но,https://youtu.be/r3hEuRT2d4A?t=1186
r3hEuRT2d4A,1189,00:19:49 --> 00:19:54,наши непосредственно предки они вот,https://youtu.be/r3hEuRT2d4A?t=1189
r3hEuRT2d4A,1191,00:19:51 --> 00:19:56,реяли над водой втыкались почву,https://youtu.be/r3hEuRT2d4A?t=1191
r3hEuRT2d4A,1194,00:19:54 --> 00:19:59,фильтровали потом до нее добегал а какой,https://youtu.be/r3hEuRT2d4A?t=1194
r3hEuRT2d4A,1196,00:19:56 --> 00:20:01,там главную такая братченко и нашему,https://youtu.be/r3hEuRT2d4A?t=1196
r3hEuRT2d4A,1199,00:19:59 --> 00:20:04,предку ничего не оставалось как,https://youtu.be/r3hEuRT2d4A?t=1199
r3hEuRT2d4A,1201,00:20:01 --> 00:20:06,вытащиться из этой почвы и проплыть еще,https://youtu.be/r3hEuRT2d4A?t=1201
r3hEuRT2d4A,1204,00:20:04 --> 00:20:08,немножко и в условиях вот этого гнета и,https://youtu.be/r3hEuRT2d4A?t=1204
r3hEuRT2d4A,1206,00:20:06 --> 00:20:11,сверху я снизу они изобрели несколько,https://youtu.be/r3hEuRT2d4A?t=1206
r3hEuRT2d4A,1208,00:20:08 --> 00:20:13,новаций самое главное из которых,https://youtu.be/r3hEuRT2d4A?t=1208
r3hEuRT2d4A,1211,00:20:11 --> 00:20:14,собственно хорда почему называемся,https://youtu.be/r3hEuRT2d4A?t=1211
r3hEuRT2d4A,1213,00:20:13 --> 00:20:17,хордовые мы кстати и в итоге потеряли,https://youtu.be/r3hEuRT2d4A?t=1213
r3hEuRT2d4A,1214,00:20:14 --> 00:20:20,одну преобразовали в нее ford это такой,https://youtu.be/r3hEuRT2d4A?t=1214
r3hEuRT2d4A,1217,00:20:17 --> 00:20:22,штырь тянущаяся вдоль тела исходно,https://youtu.be/r3hEuRT2d4A?t=1217
r3hEuRT2d4A,1220,00:20:20 --> 00:20:24,включающийся даже мышечные клетки то,https://youtu.be/r3hEuRT2d4A?t=1220
r3hEuRT2d4A,1222,00:20:22 --> 00:20:27,есть это изгибающиеся такая штучка,https://youtu.be/r3hEuRT2d4A?t=1222
r3hEuRT2d4A,1224,00:20:24 --> 00:20:29,которые прикрепляются мышцы то есть это,https://youtu.be/r3hEuRT2d4A?t=1224
r3hEuRT2d4A,1227,00:20:27 --> 00:20:31,опора ну по сути внутренний скелет он,https://youtu.be/r3hEuRT2d4A?t=1227
r3hEuRT2d4A,1229,00:20:29 --> 00:20:34,еще не скелет в нашем смысле но его,https://youtu.be/r3hEuRT2d4A?t=1229
r3hEuRT2d4A,1231,00:20:31 --> 00:20:36,предшественник и можно быть быстрее то,https://youtu.be/r3hEuRT2d4A?t=1231
r3hEuRT2d4A,1234,00:20:34 --> 00:20:39,есть то время как червяк да неважно там,https://youtu.be/r3hEuRT2d4A?t=1234
r3hEuRT2d4A,1236,00:20:36 --> 00:20:40,на гостинка в эта стенка челюстно и вот,https://youtu.be/r3hEuRT2d4A?t=1236
r3hEuRT2d4A,1239,00:20:39 --> 00:20:43,этой внутренней опоры не имеет и,https://youtu.be/r3hEuRT2d4A?t=1239
r3hEuRT2d4A,1240,00:20:40 --> 00:20:45,бултыхается в воде кое-как но он,https://youtu.be/r3hEuRT2d4A?t=1240
r3hEuRT2d4A,1243,00:20:43 --> 00:20:48,довольно так вяло какой отсюда может,https://youtu.be/r3hEuRT2d4A?t=1243
r3hEuRT2d4A,1245,00:20:45 --> 00:20:49,подгребать этими пропади яме своими ну,https://youtu.be/r3hEuRT2d4A?t=1245
r3hEuRT2d4A,1248,00:20:48 --> 00:20:51,далёком все равно и быстро не у гребет а,https://youtu.be/r3hEuRT2d4A?t=1248
r3hEuRT2d4A,1249,00:20:49 --> 00:20:54,у наших предков есть внутренний стержень,https://youtu.be/r3hEuRT2d4A?t=1249
r3hEuRT2d4A,1251,00:20:51 --> 00:20:57,твоя опора и надежа от которой можно,https://youtu.be/r3hEuRT2d4A?t=1251
r3hEuRT2d4A,1254,00:20:54 --> 00:21:00,толкаться и читать вперед ну а чтобы,https://youtu.be/r3hEuRT2d4A?t=1254
r3hEuRT2d4A,1257,00:20:57 --> 00:21:02,перед бодрее и чтобы соображать кто на,https://youtu.be/r3hEuRT2d4A?t=1257
r3hEuRT2d4A,1260,00:21:00 --> 00:21:05,тебя покушается хорошо бы соображай а,https://youtu.be/r3hEuRT2d4A?t=1260
r3hEuRT2d4A,1262,00:21:02 --> 00:21:08,для этого подъехала трубчатая нервная,https://youtu.be/r3hEuRT2d4A?t=1262
r3hEuRT2d4A,1265,00:21:05 --> 00:21:10,система у беспозвоночных она грандиозная,https://youtu.be/r3hEuRT2d4A?t=1265
r3hEuRT2d4A,1268,00:21:08 --> 00:21:13,а у нас настало трубчатая и увеличилась,https://youtu.be/r3hEuRT2d4A?t=1268
r3hEuRT2d4A,1270,00:21:10 --> 00:21:15,в размере то есть питание нашей нервной,https://youtu.be/r3hEuRT2d4A?t=1270
r3hEuRT2d4A,1273,00:21:13 --> 00:21:18,системой идет как снаружи с поверхности,https://youtu.be/r3hEuRT2d4A?t=1273
r3hEuRT2d4A,1275,00:21:15 --> 00:21:22,так изнутри из вот этой полости нервной,https://youtu.be/r3hEuRT2d4A?t=1275
